LSOA Code,Borough,ARSON AND CRIMINAL DAMAGE,BURGLARY,DRUG OFFENCES,MISCELLANEOUS CRIMES AGAINST SOCIETY,POSSESSION OF WEAPONS,PUBLIC ORDER OFFENCES,ROBBERY,THEFT,VEHICLE OFFENCES,VIOLENCE AGAINST THE PERSON
E01003993,E09000028,648.0,464.0,372.0,60.0,60.0,260.0,456.0,716.0,604.0,1996.0
E01003994,E09000028,1080.0,1152.0,1140.0,256.0,132.0,1252.0,1100.0,6136.0,740.0,4428.0
E01003995,E09000028,640.0,660.0,524.0,84.0,44.0,336.0,244.0,824.0,488.0,1756.0
E01003997,E09000028,436.0,572.0,296.0,64.0,64.0,324.0,312.0,1804.0,648.0,1240.0
E01003998,E09000028,528.0,596.0,556.0,96.0,68.0,276.0,524.0,1508.0,668.0,1376.0
E01003999,E09000028,440.0,420.0,460.0,28.0,60.0,324.0,384.0,648.0,436.0,1220.0
E01004000,E09000028,672.0,760.0,364.0,56.0,56.0,380.0,348.0,1064.0,888.0,1804.0
E01004001,E09000028,608.0,512.0,500.0,84.0,44.0,332.0,200.0,940.0,720.0,1816.0
E01004002,E09000028,460.0,492.0,132.0,56.0,40.0,172.0,84.0,548.0,872.0,1012.0
E01004003,E09000028,764.0,800.0,1288.0,120.0,108.0,408.0,564.0,1352.0,1396.0,2528.0
E01004004,E09000028,1056.0,1208.0,880.0,120.0,120.0,620.0,748.0,1644.0,1444.0,2920.0
E01004005,E09000028,1088.0,1092.0,1980.0,180.0,180.0,960.0,836.0,2768.0,1052.0,4020.0
E01004006,E09000028,672.0,688.0,564.0,88.0,72.0,348.0,412.0,728.0,1192.0,1688.0
E01004007,E09000028,452.0,272.0,432.0,56.0,56.0,232.0,276.0,564.0,488.0,1548.0
E01004008,E09000028,864.0,516.0,1292.0,156.0,136.0,484.0,664.0,1616.0,792.0,3064.0
E01004010,E09000028,1008.0,852.0,2348.0,192.0,316.0,1328.0,1620.0,5592.0,840.0,5060.0
E01004011,E09000028,600.0,532.0,780.0,108.0,136.0,284.0,392.0,1044.0,848.0,2240.0
E01004012,E09000028,724.0,860.0,808.0,140.0,92.0,244.0,400.0,1160.0,1436.0,2480.0
E01004013,E09000028,604.0,428.0,1092.0,116.0,132.0,396.0,404.0,2844.0,804.0,1984.0
E01004014,E09000028,500.0,464.0,700.0,88.0,92.0,228.0,216.0,700.0,940.0,2340.0
E01004015,E09000028,500.0,840.0,632.0,72.0,124.0,364.0,612.0,1676.0,848.0,1452.0
E01004016,E09000028,972.0,928.0,344.0,88.0,108.0,316.0,304.0,1048.0,1164.0,1916.0
E01004017,E09000028,308.0,736.0,124.0,32.0,20.0,168.0,196.0,600.0,1008.0,652.0
E01004018,E09000028,380.0,788.0,160.0,52.0,8.0,228.0,180.0,1016.0,1116.0,916.0
E01004019,E09000028,592.0,792.0,716.0,96.0,96.0,364.0,472.0,1276.0,1036.0,1780.0
E01004020,E09000028,460.0,332.0,336.0,52.0,88.0,260.0,304.0,864.0,496.0,1888.0
E01004021,E09000028,604.0,1160.0,416.0,76.0,80.0,400.0,416.0,2124.0,1280.0,1280.0
E01004023,E09000028,876.0,616.0,1048.0,152.0,116.0,800.0,804.0,3720.0,888.0,2744.0
E01004024,E09000028,840.0,868.0,540.0,76.0,56.0,400.0,372.0,3068.0,976.0,2064.0
E01004028,E09000028,896.0,852.0,764.0,116.0,88.0,564.0,580.0,2748.0,812.0,2688.0
E01004029,E09000028,456.0,772.0,300.0,76.0,36.0,192.0,320.0,1384.0,708.0,1132.0
E01004030,E09000028,592.0,680.0,428.0,52.0,36.0,316.0,288.0,1416.0,868.0,1592.0
E01004031,E09000028,1504.0,1172.0,1404.0,248.0,184.0,1612.0,1664.0,17336.0,2536.0,4444.0
E01004032,E09000028,416.0,852.0,156.0,32.0,24.0,132.0,312.0,928.0,864.0,868.0
E01004033,E09000028,876.0,900.0,520.0,112.0,68.0,580.0,516.0,2904.0,868.0,3008.0
E01004034,E09000028,752.0,484.0,964.0,100.0,80.0,444.0,376.0,1348.0,1024.0,2148.0
E01004035,E09000028,844.0,788.0,416.0,84.0,96.0,404.0,380.0,1004.0,956.0,2120.0
E01004036,E09000028,944.0,1128.0,964.0,172.0,140.0,648.0,504.0,1844.0,1080.0,2836.0
E01004037,E09000028,948.0,1012.0,780.0,112.0,104.0,420.0,476.0,1228.0,1408.0,1928.0
E01004038,E09000028,896.0,1108.0,616.0,116.0,68.0,456.0,448.0,2020.0,1404.0,2604.0
E01004039,E09000028,396.0,896.0,424.0,76.0,64.0,156.0,336.0,824.0,856.0,1212.0
E01004040,E09000028,1012.0,644.0,1004.0,176.0,168.0,832.0,1008.0,8376.0,1188.0,3376.0
E01004041,E09000028,856.0,676.0,312.0,56.0,52.0,204.0,312.0,768.0,664.0,1068.0
E01004042,E09000028,1428.0,1008.0,996.0,188.0,180.0,980.0,700.0,3440.0,1348.0,3696.0
E01004043,E09000028,568.0,704.0,576.0,68.0,52.0,352.0,352.0,1224.0,928.0,1480.0
E01004044,E09000028,612.0,424.0,452.0,72.0,44.0,220.0,216.0,820.0,844.0,1680.0
E01004045,E09000028,308.0,332.0,340.0,84.0,56.0,168.0,136.0,584.0,508.0,1500.0
E01004046,E09000028,436.0,796.0,168.0,36.0,24.0,156.0,316.0,768.0,1048.0,876.0
E01004047,E09000028,560.0,344.0,284.0,48.0,48.0,152.0,340.0,640.0,480.0,1276.0
E01004048,E09000028,532.0,564.0,288.0,112.0,72.0,424.0,660.0,2420.0,892.0,1676.0
E01004049,E09000028,324.0,392.0,276.0,40.0,36.0,220.0,296.0,776.0,504.0,1140.0
E01004050,E09000028,416.0,592.0,108.0,28.0,16.0,72.0,124.0,704.0,1076.0,712.0
E01004051,E09000028,240.0,568.0,208.0,36.0,32.0,212.0,252.0,1168.0,416.0,776.0
E01004052,E09000028,500.0,1108.0,376.0,68.0,48.0,348.0,316.0,1568.0,1020.0,1224.0
E01004053,E09000028,428.0,824.0,316.0,40.0,76.0,232.0,376.0,1412.0,888.0,1116.0
E01004054,E09000028,336.0,1008.0,224.0,12.0,8.0,148.0,124.0,1248.0,716.0,976.0
E01004055,E09000028,412.0,296.0,200.0,56.0,12.0,280.0,168.0,432.0,324.0,1396.0
E01004056,E09000028,576.0,944.0,360.0,88.0,44.0,348.0,172.0,1024.0,916.0,1432.0
E01004057,E09000028,432.0,908.0,280.0,84.0,8.0,204.0,280.0,920.0,784.0,1096.0
E01004058,E09000028,300.0,868.0,452.0,28.0,12.0,136.0,280.0,1280.0,996.0,576.0
E01004059,E09000028,704.0,1624.0,736.0,96.0,80.0,340.0,1224.0,4892.0,1320.0,1372.0
E01004060,E09000028,828.0,860.0,720.0,72.0,40.0,508.0,520.0,1900.0,1132.0,2348.0
E01004061,E09000028,800.0,1124.0,672.0,96.0,100.0,540.0,736.0,3496.0,1312.0,1776.0
E01004062,E09000028,1676.0,2124.0,1384.0,300.0,160.0,1532.0,1404.0,7264.0,1004.0,5944.0
E01004063,E09000028,924.0,1304.0,756.0,100.0,96.0,648.0,632.0,2760.0,1344.0,2448.0
E01004064,E09000028,932.0,860.0,612.0,120.0,124.0,520.0,520.0,1712.0,840.0,2252.0
E01004065,E09000028,352.0,596.0,232.0,64.0,24.0,232.0,264.0,928.0,952.0,1048.0
E01004066,E09000028,772.0,880.0,852.0,56.0,136.0,308.0,480.0,1312.0,1652.0,2192.0
E01004067,E09000028,2176.0,1588.0,2396.0,332.0,440.0,2616.0,2196.0,19076.0,1508.0,9052.0
E01004068,E09000028,816.0,780.0,808.0,88.0,104.0,388.0,496.0,1348.0,1376.0,2408.0
E01004069,E09000028,508.0,1320.0,304.0,28.0,28.0,248.0,740.0,1384.0,1844.0,648.0
E01004070,E09000028,684.0,1100.0,256.0,60.0,40.0,228.0,600.0,888.0,1396.0,1016.0
E01004071,E09000028,464.0,576.0,208.0,40.0,24.0,240.0,224.0,460.0,872.0,1032.0
E01004072,E09000028,468.0,1112.0,144.0,28.0,24.0,192.0,348.0,1136.0,1248.0,580.0
E01004073,E09000028,324.0,844.0,84.0,32.0,0.0,88.0,296.0,676.0,1292.0,644.0
E01004074,E09000028,776.0,1328.0,280.0,88.0,52.0,284.0,552.0,2104.0,1740.0,1168.0
E01004075,E09000028,420.0,1520.0,160.0,32.0,16.0,220.0,656.0,1892.0,1784.0,692.0
E01004076,E09000029,1140.0,1388.0,836.0,204.0,80.0,688.0,356.0,3692.0,2872.0,2796.0
E01004077,E09000029,564.0,612.0,232.0,64.0,28.0,184.0,148.0,480.0,756.0,1292.0
E01004078,E09000029,468.0,396.0,168.0,60.0,28.0,260.0,112.0,1724.0,992.0,1464.0
E01004079,E09000029,244.0,560.0,100.0,8.0,24.0,88.0,40.0,172.0,940.0,416.0
E01004080,E09000029,172.0,648.0,116.0,40.0,12.0,88.0,48.0,280.0,860.0,532.0
E01004081,E09000029,484.0,424.0,116.0,44.0,4.0,148.0,56.0,220.0,816.0,900.0
E01004082,E09000029,124.0,584.0,56.0,28.0,4.0,56.0,20.0,100.0,652.0,420.0
E01004083,E09000029,580.0,312.0,288.0,68.0,40.0,348.0,140.0,336.0,412.0,1788.0
E01004084,E09000029,228.0,752.0,56.0,36.0,4.0,72.0,20.0,368.0,696.0,396.0
E01004085,E09000029,272.0,768.0,84.0,60.0,36.0,80.0,60.0,428.0,704.0,656.0
E01004086,E09000029,704.0,1068.0,400.0,84.0,40.0,312.0,248.0,916.0,1160.0,1972.0
E01004087,E09000029,236.0,644.0,88.0,32.0,8.0,36.0,24.0,192.0,664.0,472.0
E01004088,E09000029,1032.0,464.0,468.0,112.0,92.0,464.0,140.0,1148.0,1184.0,3272.0
E01004089,E09000029,796.0,320.0,332.0,88.0,40.0,488.0,196.0,1248.0,392.0,2052.0
E01004090,E09000029,708.0,508.0,400.0,52.0,44.0,336.0,132.0,596.0,512.0,1916.0
E01004091,E09000029,144.0,480.0,40.0,24.0,4.0,56.0,16.0,384.0,524.0,348.0
E01004092,E09000029,192.0,408.0,76.0,12.0,4.0,68.0,28.0,260.0,532.0,588.0
E01004093,E09000029,212.0,388.0,188.0,16.0,12.0,72.0,4.0,268.0,604.0,540.0
E01004094,E09000029,340.0,404.0,184.0,40.0,24.0,180.0,64.0,432.0,680.0,916.0
E01004095,E09000029,164.0,380.0,68.0,12.0,20.0,36.0,24.0,196.0,452.0,400.0
E01004096,E09000029,444.0,408.0,84.0,12.0,16.0,88.0,24.0,184.0,564.0,624.0
E01004097,E09000029,248.0,344.0,68.0,48.0,12.0,56.0,28.0,160.0,692.0,608.0
E01004098,E09000029,220.0,344.0,56.0,12.0,8.0,40.0,16.0,200.0,584.0,456.0
E01004099,E09000029,916.0,812.0,400.0,92.0,36.0,444.0,276.0,1328.0,816.0,2020.0
E01004100,E09000029,324.0,464.0,200.0,92.0,36.0,216.0,56.0,2116.0,816.0,1172.0
E01004101,E09000029,196.0,348.0,64.0,32.0,8.0,44.0,44.0,160.0,620.0,512.0
E01004102,E09000029,572.0,736.0,208.0,72.0,40.0,344.0,180.0,1508.0,952.0,1316.0
E01004103,E09000029,356.0,440.0,152.0,36.0,24.0,168.0,88.0,432.0,772.0,960.0
E01004104,E09000029,276.0,476.0,72.0,40.0,4.0,156.0,112.0,508.0,648.0,552.0
E01004105,E09000029,316.0,600.0,140.0,60.0,4.0,192.0,32.0,824.0,648.0,772.0
E01004106,E09000029,180.0,492.0,60.0,24.0,4.0,52.0,36.0,200.0,480.0,396.0
E01004107,E09000029,404.0,440.0,64.0,56.0,4.0,176.0,48.0,484.0,536.0,1332.0
E01004108,E09000029,516.0,748.0,336.0,84.0,68.0,188.0,60.0,596.0,872.0,1344.0
E01004109,E09000029,544.0,368.0,136.0,40.0,24.0,200.0,20.0,420.0,664.0,1004.0
E01004110,E09000029,664.0,652.0,224.0,48.0,12.0,412.0,64.0,1600.0,776.0,1780.0
E01004111,E09000029,428.0,604.0,344.0,36.0,16.0,224.0,84.0,1436.0,672.0,816.0
E01004112,E09000029,240.0,520.0,112.0,20.0,0.0,152.0,20.0,468.0,636.0,492.0
E01004114,E09000029,180.0,964.0,68.0,20.0,8.0,40.0,16.0,296.0,524.0,440.0
E01004115,E09000029,368.0,604.0,120.0,28.0,64.0,156.0,20.0,296.0,788.0,1148.0
E01004116,E09000029,228.0,420.0,104.0,24.0,0.0,48.0,8.0,136.0,540.0,432.0
E01004117,E09000029,156.0,444.0,92.0,12.0,0.0,48.0,0.0,104.0,388.0,388.0
E01004118,E09000029,812.0,692.0,288.0,60.0,52.0,488.0,172.0,1420.0,696.0,1900.0
E01004119,E09000029,464.0,440.0,240.0,60.0,28.0,240.0,152.0,3240.0,876.0,1124.0
E01004120,E09000029,164.0,372.0,28.0,36.0,12.0,36.0,16.0,200.0,504.0,340.0
E01004121,E09000029,604.0,632.0,112.0,76.0,16.0,292.0,148.0,2204.0,668.0,1316.0
E01004122,E09000029,212.0,340.0,40.0,20.0,0.0,44.0,16.0,224.0,412.0,552.0
E01004123,E09000029,1532.0,960.0,560.0,176.0,120.0,1104.0,484.0,2368.0,1196.0,4148.0
E01004124,E09000029,664.0,364.0,136.0,72.0,20.0,264.0,52.0,368.0,808.0,1648.0
E01004125,E09000029,760.0,368.0,220.0,68.0,32.0,220.0,76.0,532.0,624.0,1700.0
E01004126,E09000029,672.0,344.0,200.0,68.0,8.0,156.0,68.0,440.0,584.0,1844.0
E01004127,E09000029,788.0,320.0,220.0,72.0,48.0,156.0,76.0,632.0,604.0,1608.0
E01004128,E09000029,960.0,364.0,224.0,104.0,96.0,672.0,220.0,1424.0,840.0,3108.0
E01004129,E09000029,920.0,776.0,484.0,80.0,60.0,524.0,208.0,936.0,816.0,2352.0
E01004130,E09000029,700.0,852.0,564.0,132.0,76.0,576.0,184.0,3228.0,1508.0,1748.0
E01004131,E09000029,412.0,620.0,108.0,28.0,20.0,132.0,52.0,332.0,784.0,812.0
E01004132,E09000029,248.0,292.0,56.0,24.0,4.0,64.0,12.0,120.0,656.0,480.0
E01004133,E09000029,208.0,388.0,56.0,32.0,16.0,100.0,16.0,156.0,560.0,492.0
E01004134,E09000029,504.0,648.0,128.0,60.0,20.0,264.0,136.0,952.0,700.0,956.0
E01004135,E09000029,408.0,480.0,108.0,64.0,8.0,112.0,96.0,336.0,856.0,736.0
E01004136,E09000029,240.0,440.0,72.0,32.0,24.0,56.0,24.0,236.0,736.0,528.0
E01004137,E09000029,876.0,608.0,452.0,136.0,56.0,664.0,256.0,4340.0,892.0,2488.0
E01004138,E09000029,608.0,404.0,192.0,56.0,60.0,280.0,68.0,636.0,932.0,1568.0
E01004139,E09000029,420.0,388.0,132.0,28.0,44.0,204.0,56.0,452.0,568.0,1168.0
E01004140,E09000029,996.0,612.0,632.0,116.0,108.0,520.0,288.0,2044.0,696.0,3040.0
E01004141,E09000029,596.0,396.0,348.0,84.0,28.0,236.0,92.0,564.0,684.0,1868.0
E01004143,E09000029,392.0,176.0,172.0,72.0,40.0,176.0,72.0,292.0,416.0,1068.0
E01004144,E09000029,344.0,504.0,232.0,56.0,28.0,332.0,152.0,648.0,848.0,964.0
E01004145,E09000029,604.0,628.0,296.0,36.0,12.0,268.0,128.0,580.0,956.0,1444.0
E01004146,E09000029,652.0,588.0,300.0,72.0,52.0,368.0,228.0,1316.0,788.0,1760.0
E01004147,E09000029,280.0,492.0,128.0,32.0,64.0,160.0,80.0,456.0,916.0,792.0
E01004148,E09000029,764.0,528.0,248.0,68.0,28.0,176.0,160.0,612.0,720.0,1748.0
E01004149,E09000029,384.0,448.0,144.0,36.0,8.0,288.0,52.0,320.0,812.0,1196.0
E01004150,E09000029,672.0,536.0,232.0,52.0,24.0,212.0,96.0,552.0,660.0,1628.0
E01004151,E09000029,368.0,504.0,116.0,40.0,24.0,116.0,60.0,352.0,596.0,1276.0
E01004152,E09000029,644.0,616.0,320.0,72.0,52.0,380.0,160.0,1752.0,624.0,1772.0
E01004153,E09000029,364.0,560.0,176.0,36.0,16.0,200.0,36.0,360.0,668.0,928.0
E01004154,E09000029,120.0,324.0,16.0,20.0,12.0,36.0,16.0,108.0,496.0,232.0
E01004155,E09000029,280.0,512.0,156.0,32.0,64.0,168.0,28.0,372.0,548.0,1016.0
E01004156,E09000029,476.0,504.0,396.0,64.0,52.0,336.0,156.0,1188.0,604.0,1472.0
E01004157,E09000029,124.0,308.0,96.0,16.0,24.0,36.0,20.0,176.0,484.0,308.0
E01004158,E09000029,300.0,412.0,68.0,28.0,28.0,100.0,28.0,228.0,592.0,744.0
E01004159,E09000029,316.0,352.0,192.0,36.0,32.0,160.0,96.0,304.0,588.0,956.0
E01004160,E09000029,344.0,364.0,80.0,72.0,12.0,96.0,44.0,272.0,624.0,812.0
E01004161,E09000029,264.0,320.0,96.0,32.0,8.0,144.0,28.0,580.0,612.0,672.0
E01004162,E09000029,320.0,356.0,112.0,44.0,32.0,188.0,48.0,1116.0,556.0,880.0
E01004163,E09000029,432.0,436.0,144.0,68.0,32.0,176.0,76.0,1196.0,780.0,1096.0
E01004164,E09000029,432.0,580.0,208.0,88.0,60.0,176.0,72.0,2112.0,692.0,1120.0
E01004165,E09000029,708.0,516.0,264.0,80.0,68.0,420.0,176.0,1100.0,884.0,1988.0
E01004166,E09000029,528.0,624.0,104.0,40.0,8.0,188.0,52.0,496.0,908.0,1048.0
E01004167,E09000029,888.0,520.0,232.0,96.0,36.0,464.0,164.0,1976.0,1004.0,1968.0
E01004168,E09000029,476.0,412.0,188.0,72.0,8.0,180.0,60.0,320.0,864.0,1004.0
E01004169,E09000029,528.0,520.0,92.0,60.0,20.0,216.0,48.0,344.0,552.0,1428.0
E01004170,E09000029,760.0,648.0,252.0,92.0,36.0,416.0,196.0,2908.0,1016.0,1796.0
E01004171,E09000029,348.0,560.0,216.0,40.0,28.0,116.0,92.0,464.0,712.0,840.0
E01004172,E09000029,716.0,912.0,348.0,48.0,36.0,324.0,116.0,816.0,1128.0,2176.0
E01004173,E09000029,304.0,484.0,84.0,40.0,32.0,108.0,44.0,228.0,728.0,644.0
E01004174,E09000029,452.0,508.0,172.0,44.0,28.0,272.0,124.0,320.0,772.0,1080.0
E01004175,E09000029,464.0,360.0,164.0,40.0,24.0,180.0,48.0,288.0,724.0,928.0
E01004176,E09000029,508.0,424.0,176.0,72.0,44.0,260.0,104.0,696.0,800.0,1132.0
E01004177,E09000029,480.0,548.0,168.0,64.0,20.0,308.0,152.0,732.0,660.0,1608.0
E01004178,E09000029,1436.0,1104.0,516.0,176.0,104.0,1168.0,624.0,5968.0,1220.0,3724.0
E01004179,E09000029,300.0,428.0,84.0,24.0,0.0,120.0,28.0,252.0,1064.0,684.0
E01004180,E09000029,172.0,644.0,84.0,44.0,16.0,72.0,68.0,312.0,768.0,660.0
E01004181,E09000029,312.0,592.0,92.0,32.0,20.0,184.0,44.0,392.0,744.0,1080.0
E01004182,E09000029,684.0,604.0,180.0,48.0,40.0,288.0,136.0,528.0,744.0,1508.0
E01004183,E09000029,996.0,524.0,420.0,92.0,56.0,416.0,200.0,1028.0,828.0,2148.0
E01004184,E09000029,624.0,364.0,272.0,112.0,44.0,296.0,124.0,512.0,860.0,1696.0
E01004185,E09000029,1156.0,828.0,464.0,140.0,80.0,428.0,144.0,676.0,872.0,2732.0
E01004186,E09000029,512.0,512.0,196.0,100.0,8.0,280.0,132.0,516.0,920.0,1336.0
E01004187,E09000029,728.0,436.0,152.0,44.0,36.0,188.0,36.0,372.0,800.0,1380.0
E01004189,E09000029,1148.0,576.0,316.0,124.0,48.0,508.0,156.0,1104.0,1080.0,2272.0
E01004190,E09000029,248.0,336.0,52.0,20.0,0.0,64.0,28.0,204.0,484.0,396.0
E01004191,E09000029,604.0,452.0,116.0,56.0,56.0,320.0,152.0,540.0,652.0,1388.0
E01004192,E09000029,540.0,440.0,164.0,76.0,4.0,188.0,92.0,392.0,576.0,1400.0
E01004193,E09000029,612.0,628.0,136.0,96.0,8.0,308.0,72.0,448.0,600.0,1768.0
E01004194,E09000029,508.0,564.0,92.0,28.0,20.0,208.0,60.0,356.0,684.0,1212.0
E01004195,E09000029,588.0,464.0,148.0,64.0,16.0,288.0,96.0,1044.0,500.0,1248.0
E01004196,E09000029,328.0,400.0,80.0,16.0,4.0,92.0,24.0,308.0,464.0,616.0
E01004198,E09000030,612.0,1152.0,884.0,120.0,60.0,608.0,416.0,2848.0,880.0,2404.0
E01004199,E09000030,532.0,692.0,580.0,100.0,60.0,380.0,368.0,940.0,808.0,2168.0
E01004200,E09000030,656.0,840.0,532.0,68.0,56.0,252.0,508.0,1508.0,772.0,1284.0
E01004201,E09000030,588.0,864.0,388.0,52.0,44.0,392.0,528.0,1464.0,1164.0,1560.0
E01004202,E09000030,648.0,1572.0,708.0,88.0,68.0,508.0,560.0,4248.0,1624.0,2088.0
E01004203,E09000030,1220.0,1132.0,1228.0,276.0,164.0,1168.0,912.0,8240.0,1172.0,4020.0
E01004204,E09000030,564.0,756.0,728.0,84.0,60.0,388.0,476.0,1384.0,992.0,1756.0
E01004205,E09000030,688.0,752.0,1752.0,192.0,112.0,656.0,408.0,2620.0,800.0,2936.0
E01004206,E09000030,604.0,668.0,1112.0,104.0,64.0,456.0,248.0,916.0,748.0,2076.0
E01004207,E09000030,668.0,752.0,744.0,104.0,76.0,464.0,544.0,2040.0,880.0,1872.0
E01004208,E09000030,1528.0,1696.0,2416.0,416.0,276.0,2316.0,1524.0,14328.0,1356.0,6624.0
E01004209,E09000030,488.0,488.0,936.0,96.0,64.0,412.0,380.0,1060.0,720.0,1772.0
E01004211,E09000030,1300.0,1000.0,2116.0,292.0,224.0,1436.0,916.0,5484.0,1436.0,4136.0
E01004212,E09000030,928.0,1468.0,1268.0,192.0,124.0,816.0,692.0,4124.0,1248.0,2780.0
E01004214,E09000030,464.0,396.0,424.0,76.0,36.0,304.0,124.0,384.0,600.0,1616.0
E01004216,E09000030,260.0,316.0,128.0,36.0,8.0,176.0,44.0,504.0,352.0,1132.0
E01004217,E09000030,816.0,680.0,544.0,96.0,96.0,556.0,376.0,1484.0,640.0,2508.0
E01004218,E09000030,352.0,408.0,396.0,60.0,68.0,340.0,144.0,948.0,520.0,1532.0
E01004219,E09000030,1232.0,1108.0,1016.0,144.0,112.0,740.0,504.0,2308.0,2180.0,3112.0
E01004221,E09000030,676.0,704.0,536.0,120.0,56.0,512.0,224.0,1488.0,920.0,2104.0
E01004222,E09000030,1172.0,1372.0,1228.0,188.0,136.0,784.0,436.0,2472.0,1184.0,3624.0
E01004223,E09000030,808.0,1084.0,688.0,96.0,44.0,444.0,336.0,1664.0,1500.0,2460.0
E01004226,E09000030,1200.0,1312.0,452.0,120.0,92.0,1080.0,356.0,4116.0,1144.0,2956.0
E01004228,E09000030,876.0,1160.0,376.0,128.0,28.0,428.0,272.0,1232.0,1112.0,1904.0
E01004229,E09000030,580.0,740.0,536.0,112.0,72.0,488.0,336.0,1204.0,1000.0,1852.0
E01004230,E09000030,736.0,992.0,1016.0,72.0,104.0,528.0,748.0,2244.0,1104.0,2244.0
E01004231,E09000030,1048.0,648.0,696.0,108.0,68.0,816.0,520.0,3760.0,984.0,2968.0
E01004232,E09000030,876.0,1132.0,1564.0,156.0,84.0,636.0,1056.0,4140.0,1436.0,2532.0
E01004233,E09000030,576.0,708.0,276.0,64.0,60.0,216.0,204.0,1196.0,660.0,1760.0
E01004234,E09000030,936.0,1632.0,6124.0,92.0,148.0,820.0,1300.0,6872.0,1528.0,2900.0
E01004235,E09000030,252.0,384.0,228.0,36.0,20.0,172.0,96.0,620.0,356.0,1228.0
E01004236,E09000030,736.0,640.0,428.0,92.0,48.0,320.0,264.0,780.0,912.0,2180.0
E01004237,E09000030,608.0,600.0,668.0,92.0,52.0,344.0,300.0,1172.0,504.0,2112.0
E01004239,E09000030,716.0,608.0,552.0,148.0,40.0,444.0,368.0,968.0,1100.0,2244.0
E01004240,E09000030,532.0,944.0,344.0,76.0,96.0,304.0,220.0,648.0,1012.0,1784.0
E01004241,E09000030,504.0,772.0,432.0,92.0,52.0,304.0,268.0,600.0,1164.0,1736.0
E01004243,E09000030,628.0,736.0,564.0,80.0,64.0,340.0,204.0,756.0,916.0,1464.0
E01004244,E09000030,1296.0,1380.0,792.0,144.0,108.0,860.0,740.0,2852.0,1824.0,3400.0
E01004245,E09000030,776.0,912.0,452.0,92.0,52.0,472.0,152.0,896.0,1316.0,2736.0
E01004247,E09000030,1384.0,1072.0,724.0,172.0,152.0,1316.0,752.0,3884.0,1988.0,4860.0
E01004248,E09000030,604.0,884.0,396.0,84.0,68.0,352.0,284.0,748.0,1116.0,2196.0
E01004249,E09000030,968.0,1056.0,752.0,192.0,84.0,560.0,420.0,1044.0,1868.0,3064.0
E01004251,E09000030,836.0,1268.0,628.0,152.0,108.0,680.0,476.0,3016.0,1600.0,2900.0
E01004255,E09000030,788.0,624.0,664.0,96.0,40.0,556.0,356.0,1460.0,964.0,2364.0
E01004256,E09000030,760.0,444.0,872.0,120.0,136.0,516.0,400.0,932.0,1216.0,2376.0
E01004257,E09000030,928.0,716.0,692.0,108.0,68.0,532.0,388.0,1012.0,920.0,2960.0
E01004258,E09000030,372.0,568.0,368.0,52.0,24.0,260.0,292.0,876.0,736.0,1092.0
E01004259,E09000030,1828.0,1088.0,2740.0,404.0,240.0,1904.0,620.0,3924.0,1088.0,4724.0
E01004260,E09000030,628.0,872.0,504.0,128.0,92.0,432.0,464.0,1196.0,1256.0,2332.0
E01004263,E09000030,580.0,560.0,564.0,72.0,72.0,356.0,220.0,616.0,752.0,1480.0
E01004264,E09000030,508.0,536.0,756.0,92.0,40.0,376.0,276.0,572.0,512.0,1960.0
E01004266,E09000030,520.0,552.0,312.0,40.0,36.0,232.0,204.0,536.0,916.0,1188.0
E01004267,E09000030,1124.0,1256.0,772.0,272.0,100.0,900.0,688.0,3200.0,1572.0,3664.0
E01004268,E09000030,596.0,360.0,376.0,132.0,24.0,404.0,232.0,1040.0,764.0,2500.0
E01004270,E09000030,1228.0,1428.0,1752.0,176.0,160.0,936.0,1252.0,4516.0,1636.0,3068.0
E01004271,E09000030,836.0,576.0,436.0,92.0,40.0,300.0,252.0,884.0,1492.0,1956.0
E01004272,E09000030,840.0,1056.0,748.0,76.0,172.0,480.0,384.0,1264.0,1164.0,3172.0
E01004274,E09000030,596.0,280.0,348.0,88.0,32.0,328.0,120.0,556.0,292.0,1748.0
E01004275,E09000030,512.0,444.0,192.0,36.0,12.0,320.0,140.0,704.0,448.0,1664.0
E01004276,E09000030,216.0,664.0,68.0,24.0,0.0,80.0,40.0,512.0,240.0,708.0
E01004277,E09000030,984.0,1080.0,648.0,260.0,124.0,1048.0,436.0,13940.0,1072.0,3304.0
E01004280,E09000030,548.0,368.0,440.0,76.0,64.0,412.0,104.0,708.0,564.0,2016.0
E01004281,E09000030,264.0,396.0,216.0,56.0,32.0,208.0,108.0,592.0,440.0,860.0
E01004283,E09000030,824.0,780.0,1008.0,64.0,44.0,332.0,436.0,1184.0,972.0,2360.0
E01004286,E09000030,1144.0,832.0,1372.0,152.0,96.0,652.0,508.0,1812.0,1904.0,3560.0
E01004287,E09000030,664.0,524.0,692.0,116.0,48.0,340.0,292.0,1024.0,1104.0,2304.0
E01004288,E09000030,832.0,476.0,804.0,84.0,108.0,528.0,336.0,900.0,812.0,2616.0
E01004289,E09000030,744.0,648.0,656.0,108.0,72.0,364.0,244.0,860.0,1184.0,2188.0
E01004290,E09000030,744.0,1136.0,1104.0,136.0,76.0,608.0,604.0,2176.0,816.0,2828.0
E01004291,E09000030,388.0,1184.0,380.0,52.0,28.0,304.0,132.0,1392.0,944.0,1024.0
E01004292,E09000030,188.0,732.0,168.0,20.0,12.0,124.0,92.0,1008.0,876.0,592.0
